timestamp,iteration,metric_name,metric_value,best_metric,delta_from_prev,delta_from_best
1766897872.2191627,66,combined_score,0.9369841361421573,0.9753669913346422,-0.01520856841203222,-0.038382855192484966
1766897872.5162048,65,combined_score,0.9325236153626687,0.9753669913346422,-0.004460520779488553,-0.04284337597197352
1766897883.771275,64,combined_score,0.9611189249679895,0.9753669913346422,0.02859530960532075,-0.014248066366652767
1766897919.3231337,68,combined_score,0.9191504499253869,0.9753669913346422,-0.04196847504260259,-0.05621654140925536
1766897963.3868525,67,combined_score,0.9362788444561583,0.9753669913346422,0.017128394530771418,-0.03908814687848394
1766897966.1967108,69,combined_score,0.9568745466472789,0.9753669913346422,0.020595702191120613,-0.01849244468736333
1766898036.042591,71,combined_score,0.9615640549251349,0.9753669913346422,0.004689508277855969,-0.01380293640950736
1766898053.5245936,73,combined_score,0.9208962594174904,0.9753669913346422,-0.04066779550764443,-0.05447073191715179
1766898066.0503602,70,combined_score,0.9581839824087787,0.9753669913346422,0.03728772299128824,-0.017183008925863552
1766898077.625335,74,combined_score,0.9013691277393742,0.9753669913346422,-0.0568148546694045,-0.07399786359526805
1766898177.7833676,77,combined_score,0.9430596813766098,0.9753669913346422,0.04169055363723562,-0.03230730995803244
1766898214.457838,72,combined_score,0.0,0.9753669913346422,-0.9430596813766098,-0.9753669913346422
1766898230.3143966,75,combined_score,0.9682935472663675,0.9753669913346422,0.9682935472663675,-0.0070734440682747035
1766898263.8829546,78,combined_score,0.9501677682298234,0.9753669913346422,-0.01812577903654411,-0.025199223104818813
1766898310.3210876,80,combined_score,0.9524223695711294,0.9753669913346422,0.0022546013413059507,-0.022944621763512862
1766898333.3461993,82,combined_score,0.0,0.9753669913346422,-0.9524223695711294,-0.9753669913346422
1766898359.9229987,79,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766898387.9684274,83,combined_score,0.910892216580839,0.9753669913346422,0.910892216580839,-0.06447477475380325
1766898399.6280017,84,combined_score,0.0,0.9753669913346422,-0.910892216580839,-0.9753669913346422
1766898466.682841,81,combined_score,0.9624116826673553,0.9753669913346422,0.9624116826673553,-0.012955308667286891
1766898474.5309756,85,combined_score,0.9171309678347862,0.9753669913346422,-0.045280714832569124,-0.058236023499856016
1766898496.1539054,76,combined_score,0.0,0.9753669913346422,-0.9171309678347862,-0.9753669913346422
1766898513.8271506,86,combined_score,0.9505169725100039,0.9753669913346422,0.9505169725100039,-0.02485001882463833
1766898517.0230985,87,combined_score,0.8850729855340304,0.9753669913346422,-0.06544398697597353,-0.09029400580061187
1766898575.098691,88,combined_score,0.9612551319448227,0.9753669913346422,0.07618214641079235,-0.014111859389819514
1766898577.4328716,90,combined_score,0.9501966929462614,0.9753669913346422,-0.011058438998561293,-0.025170298388380807
1766898597.634267,89,combined_score,0.9550687929854993,0.9753669913346422,0.004872100039237881,-0.020298198349142926
1766898611.7709103,91,combined_score,0.9601784121650935,0.9753669913346422,0.0051096191795941825,-0.015188579169548744
1766898632.5776198,92,combined_score,0.9480208317693862,0.9753669913346422,-0.012157580395707246,-0.02734615956525599
1766898721.6528604,96,combined_score,0.9552894521469097,0.9753669913346422,0.007268620377523516,-0.020077539187732474
1766898746.2160258,94,combined_score,0.9465708615393194,0.9753669913346422,-0.008718590607590393,-0.028796129795322867
1766898761.3130143,95,combined_score,0.9532237988626127,0.9753669913346422,0.0066529373232933064,-0.02214319247202956
1766898768.51115,97,combined_score,0.9066449455610742,0.9753669913346422,-0.046578853301538437,-0.068722045773568
1766898810.0703058,93,combined_score,0.0,0.9753669913346422,-0.9066449455610742,-0.9753669913346422
1766898814.095999,99,combined_score,0.9521725184695331,0.9753669913346422,0.9521725184695331,-0.023194472865109117
1766898845.2646046,101,combined_score,0.8934075569888491,0.9753669913346422,-0.058764961480684,-0.08195943434579311
1766898852.5204449,100,combined_score,0.9552698006037758,0.9753669913346422,0.06186224361492665,-0.020097190730866465
1766898866.1829093,98,combined_score,0.9526300386449185,0.9753669913346422,-0.0026397619588572896,-0.022736952689723755
1766898907.348544,104,combined_score,0.8723955291468195,0.9753669913346422,-0.08023450949809896,-0.10297146218782272
1766898936.068487,106,combined_score,0.0,0.9753669913346422,-0.8723955291468195,-0.9753669913346422
1766898944.5571713,105,combined_score,0.9547023738035961,0.9753669913346422,0.9547023738035961,-0.020664617531046092
1766899030.945322,103,combined_score,0.9494593945704636,0.9753669913346422,-0.00524297923313255,-0.025907596764178642
1766899085.4298427,107,combined_score,0.9602814751305562,0.9753669913346422,0.010822080560092595,-0.015085516204086047
1766899120.3955936,108,combined_score,0.9652942715699937,0.9753669913346422,0.005012796439437528,-0.010072719764648519
1766899128.660761,109,combined_score,0.9448135499527357,0.9753669913346422,-0.020480721617258002,-0.03055344138190652
1766899178.8747704,110,combined_score,0.9417213922546579,0.9753669913346422,-0.003092157698077802,-0.03364559907998432
1766899241.7648864,111,combined_score,0.9573180626412612,0.9753669913346422,0.015596670386603284,-0.01804892869338104
1766899244.7688918,102,combined_score,0.0,0.9753669913346422,-0.9573180626412612,-0.9753669913346422
1766899262.5473273,112,combined_score,0.9637183048797431,0.9753669913346422,0.9637183048797431,-0.011648686454899138
1766899332.269645,113,combined_score,0.9617421529252974,0.9753669913346422,-0.0019761519544456707,-0.013624838409344808
1766899356.1253316,116,combined_score,0.9400952886238437,0.9753669913346422,-0.021646864301453683,-0.03527170271079849
1766899361.6741128,114,combined_score,0.9540650907174073,0.9753669913346422,0.013969802093563577,-0.021301900617234915
1766899377.3836787,115,combined_score,0.9605019368145488,0.9753669913346422,0.006436846097141458,-0.014865054520093457
1766899387.4119852,118,combined_score,0.0,0.9753669913346422,-0.9605019368145488,-0.9753669913346422
1766899452.9644914,121,combined_score,0.9398867307948673,0.9753669913346422,0.9398867307948673,-0.03548026053977493
1766899482.955386,119,combined_score,0.9599036183540136,0.9753669913346422,0.020016887559146324,-0.015463372980628609
1766899512.6336386,123,combined_score,0.0,0.9753669913346422,-0.9599036183540136,-0.9753669913346422
1766899635.17541,122,combined_score,0.9710960515128082,0.9753669913346422,0.9710960515128082,-0.004270939821834019
1766899668.1194701,124,combined_score,0.0,0.9753669913346422,-0.9710960515128082,-0.9753669913346422
1766899707.2435832,120,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766899763.0279737,125,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766899795.292074,117,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766899822.5958982,127,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766899882.4144123,128,combined_score,0.9677861017043525,0.9753669913346422,0.9677861017043525,-0.007580889630289689
1766899913.7852526,130,combined_score,0.9557019198980443,0.9753669913346422,-0.012084181806308214,-0.019665071436597903
1766899959.736401,129,combined_score,0.0,0.9753669913346422,-0.9557019198980443,-0.9753669913346422
1766900023.4361675,131,combined_score,0.9581833363950206,0.9753669913346422,0.9581833363950206,-0.017183654939621595
1766900060.5829356,132,combined_score,0.9654501155524703,0.9753669913346422,0.007266779157449665,-0.00991687578217193
1766900093.8213453,126,combined_score,0.0,0.9753669913346422,-0.9654501155524703,-0.9753669913346422
1766900122.6488252,133,combined_score,0.9687424134590076,0.9753669913346422,0.9687424134590076,-0.006624577875634641
1766900231.8429334,136,combined_score,0.0,0.9753669913346422,-0.9687424134590076,-0.9753669913346422
1766900263.3847272,137,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766900288.4291973,139,combined_score,0.8713178218947207,0.9753669913346422,0.8713178218947207,-0.10404916943992149
1766900342.4534125,140,combined_score,0.9594004898988956,0.9753669913346422,0.08808266800417486,-0.015966501435746627
1766900385.3310652,138,combined_score,0.9636707443889528,0.9753669913346422,0.004270254490057246,-0.011696246945689381
1766900476.6268456,134,combined_score,0.0,0.9753669913346422,-0.9636707443889528,-0.9753669913346422
1766900481.847414,135,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766900511.6845589,143,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766900549.1741145,142,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766900646.5197408,144,combined_score,0.9647725067978365,0.9753669913346422,0.9647725067978365,-0.01059448453680567
1766900646.7866328,145,combined_score,0.9615088104919463,0.9753669913346422,-0.0032636963058902957,-0.013858180842695966
1766900715.3127959,146,combined_score,0.9052737467227145,0.9753669913346422,-0.05623506376923171,-0.07009324461192767
1766900771.9785616,141,combined_score,0.0,0.9753669913346422,-0.9052737467227145,-0.9753669913346422
1766900845.7883775,149,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766900852.8498778,147,combined_score,0.9651116141699039,0.9753669913346422,0.9651116141699039,-0.010255377164738344
1766900871.4777253,148,combined_score,0.9632237831849577,0.9753669913346422,-0.0018878309849461594,-0.012143208149684503
1766900920.624015,153,combined_score,0.0,0.9753669913346422,-0.9632237831849577,-0.9753669913346422
1766900989.9876757,152,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766901189.8771214,150,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766901264.4609067,151,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766901333.1445656,155,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766901367.3498347,154,combined_score,0.0,0.9753669913346422,0.0,-0.9753669913346422
1766901508.4053898,158,combined_score,0.979036126199171,0.979036126199171,0.979036126199171,0.0036691348645288002
1766901597.030552,157,combined_score,0.0,0.979036126199171,-0.979036126199171,-0.979036126199171
1766901643.6436443,156,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766901659.9795454,160,combined_score,0.9587143439134183,0.979036126199171,0.9587143439134183,-0.020321782285752765
1766901784.515352,159,combined_score,0.0,0.979036126199171,-0.9587143439134183,-0.979036126199171
1766901803.4923463,162,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766901916.4343064,164,combined_score,0.9454450461657946,0.979036126199171,0.9454450461657946,-0.03359108003337641
1766901963.6599019,165,combined_score,0.0,0.979036126199171,-0.9454450461657946,-0.979036126199171
1766902012.1790354,166,combined_score,0.9580360932348739,0.979036126199171,0.9580360932348739,-0.02100003296429709
1766902023.4925306,167,combined_score,0.0,0.979036126199171,-0.9580360932348739,-0.979036126199171
1766902030.327785,161,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766902097.5875137,163,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766902146.0402043,169,combined_score,0.9606347352978936,0.979036126199171,0.9606347352978936,-0.01840139090127746
1766902156.0104873,168,combined_score,0.9613767810977952,0.979036126199171,0.0007420457999016694,-0.01765934510137579
1766902192.8870113,170,combined_score,0.9232656444616103,0.979036126199171,-0.03811113663618493,-0.05577048173756072
1766902317.0756364,174,combined_score,0.9602076495849835,0.979036126199171,0.0369420051233732,-0.018828476614187517
1766902357.8864894,175,combined_score,0.0,0.979036126199171,-0.9602076495849835,-0.979036126199171
1766902362.5183048,173,combined_score,0.9654867248535917,0.979036126199171,0.9654867248535917,-0.01354940134557936
1766902411.9018693,172,combined_score,0.9687167279391512,0.979036126199171,0.0032300030855595407,-0.010319398260019819
1766902515.0739632,176,combined_score,0.9566524206200715,0.979036126199171,-0.012064307319079703,-0.022383705579099522
1766902518.6318042,171,combined_score,0.0,0.979036126199171,-0.9566524206200715,-0.979036126199171
1766902662.7145898,180,combined_score,0.9652176016520472,0.979036126199171,0.9652176016520472,-0.013818524547123845
1766902701.1312962,178,combined_score,0.0,0.979036126199171,-0.9652176016520472,-0.979036126199171
1766902821.8673756,177,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766902839.5166519,182,combined_score,0.9680397600765471,0.979036126199171,0.9680397600765471,-0.01099636612262389
1766902946.2111757,179,combined_score,0.0,0.979036126199171,-0.9680397600765471,-0.979036126199171
1766902969.7173548,183,combined_score,0.9605253063780702,0.979036126199171,0.9605253063780702,-0.01851081982110081
1766902970.311481,184,combined_score,0.9606849041668744,0.979036126199171,0.00015959778880414444,-0.018351222032296666
1766903085.1611059,181,combined_score,0.0,0.979036126199171,-0.9606849041668744,-0.979036126199171
1766903094.4397721,185,combined_score,0.9598864169766507,0.979036126199171,0.9598864169766507,-0.01914970922252035
1766903146.390906,187,combined_score,0.9585048235270895,0.979036126199171,-0.0013815934495611248,-0.020531302672081475
1766903247.907836,189,combined_score,0.9590713895611943,0.979036126199171,0.0005665660341047651,-0.01996473663797671
1766903298.3489118,190,combined_score,0.9648237821043306,0.979036126199171,0.005752392543136309,-0.014212344094840401
1766903343.8799782,191,combined_score,0.9584014765458744,0.979036126199171,-0.006422305558456243,-0.020634649653296644
1766903370.4068763,192,combined_score,0.9137888250415259,0.979036126199171,-0.044612651504348455,-0.0652473011576451
1766903396.4781966,193,combined_score,0.9084089385323132,0.979036126199171,-0.005379886509212728,-0.07062718766685783
1766903403.6343129,186,combined_score,0.0,0.979036126199171,-0.9084089385323132,-0.979036126199171
1766903454.6493113,195,combined_score,0.9001202630210341,0.979036126199171,0.9001202630210341,-0.07891586317813692
1766903515.032415,188,combined_score,0.0,0.979036126199171,-0.9001202630210341,-0.979036126199171
1766903523.6328547,194,combined_score,0.9735367849822608,0.979036126199171,0.9735367849822608,-0.005499341216910203
1766903548.7757432,198,combined_score,0.0,0.979036126199171,-0.9735367849822608,-0.979036126199171
1766903572.641097,196,combined_score,0.9630002419203239,0.979036126199171,0.9630002419203239,-0.016035884278847168
1766903601.328184,201,combined_score,0.0,0.979036126199171,-0.9630002419203239,-0.979036126199171
1766903649.0112724,197,combined_score,0.9595409490249273,0.979036126199171,0.9595409490249273,-0.01949517717424376
1766903737.7264915,199,combined_score,0.9683661627259036,0.979036126199171,0.008825213700976331,-0.01066996347326743
1766903759.542555,203,combined_score,0.9286899779570499,0.979036126199171,-0.039676184768853706,-0.050346148242121136
1766903777.7676797,202,combined_score,0.9584581471445464,0.979036126199171,0.029768169187496474,-0.020577979054624662
1766903781.8384666,200,combined_score,0.9654291905763679,0.979036126199171,0.006971043431821533,-0.013606935622803129
1766903826.7777863,206,combined_score,0.9403344775829912,0.979036126199171,-0.025094712993376733,-0.03870164861617986
1766903843.7633114,204,combined_score,0.9590336361737375,0.979036126199171,0.018699158590746334,-0.020002490025433528
1766903904.3246193,207,combined_score,0.9579963794171912,0.979036126199171,-0.001037256756546312,-0.02103974678197984
1766903904.8018332,209,combined_score,0.9431190020090929,0.979036126199171,-0.014877377408098247,-0.03591712419007809
1766903922.566795,205,combined_score,0.9661776295151183,0.979036126199171,0.023058627506025386,-0.0128584966840527
1766903944.1551945,208,combined_score,0.9646711623727839,0.979036126199171,-0.0015064671423343778,-0.014364963826387078
1766903978.8844154,212,combined_score,0.9368047650479654,0.979036126199171,-0.027866397324818548,-0.042231361151205626
1766904016.3650875,211,combined_score,0.9591209752427972,0.979036126199171,0.022316210194831765,-0.01991515095637386
1766904073.823083,210,combined_score,0.962233752689537,0.979036126199171,0.0031127774467398783,-0.016802373509633983
1766904097.477777,213,combined_score,0.966096454360598,0.979036126199171,0.003862701671060953,-0.01293967183857303
1766904152.0904214,216,combined_score,0.890478946713022,0.979036126199171,-0.07561750764757602,-0.08855717948614905
1766904163.2736177,214,combined_score,0.9718134428457056,0.979036126199171,0.08133449613268362,-0.007222683353465431
1766904180.3737972,215,combined_score,0.9311982518755302,0.979036126199171,-0.04061519097017541,-0.04783787432364084
1766904205.5082264,219,combined_score,0.0,0.979036126199171,-0.9311982518755302,-0.979036126199171
1766904247.6046984,217,combined_score,0.9642620370127303,0.979036126199171,0.9642620370127303,-0.014774089186440742
1766904335.2839348,220,combined_score,0.9666670032109876,0.979036126199171,0.0024049661982573634,-0.012369122988183379
1766904343.6043823,218,combined_score,0.9700283095162127,0.979036126199171,0.0033613063052250203,-0.009007816682958358
1766904378.4405458,223,combined_score,0.0,0.979036126199171,-0.9700283095162127,-0.979036126199171
1766904386.9118571,222,combined_score,0.9577119299306728,0.979036126199171,0.9577119299306728,-0.02132419626849824
1766904476.470652,226,combined_score,0.8844191785339225,0.979036126199171,-0.07329275139675029,-0.09461694766524853
1766904581.9306428,225,combined_score,0.9634399041255954,0.979036126199171,0.07902072559167295,-0.015596222073575583
1766904588.9810274,227,combined_score,0.960622914177728,0.979036126199171,-0.0028169899478673877,-0.01841321202144297
1766904632.8813004,221,combined_score,0.0,0.979036126199171,-0.960622914177728,-0.979036126199171
1766904745.9296427,228,combined_score,0.9545140462132187,0.979036126199171,0.9545140462132187,-0.02452207998595235
1766904753.6475601,230,combined_score,0.9667618261437367,0.979036126199171,0.012247779930518066,-0.012274300055434284
1766904815.1447961,224,combined_score,0.0,0.979036126199171,-0.9667618261437367,-0.979036126199171
1766904890.3323712,231,combined_score,0.9596337412343696,0.979036126199171,0.9596337412343696,-0.0194023849648014
1766904937.5464425,234,combined_score,0.0,0.979036126199171,-0.9596337412343696,-0.979036126199171
1766904967.197399,233,combined_score,0.9548612081628179,0.979036126199171,0.9548612081628179,-0.024174918036353077
1766905060.1801503,229,combined_score,0.0,0.979036126199171,-0.9548612081628179,-0.979036126199171
1766905089.495626,236,combined_score,0.9498691752805902,0.979036126199171,0.9498691752805902,-0.029166950918580792
1766905111.971244,235,combined_score,0.0,0.979036126199171,-0.9498691752805902,-0.979036126199171
1766905186.1770496,232,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766905219.6408255,237,combined_score,0.9685511538626101,0.979036126199171,0.9685511538626101,-0.010484972336560872
1766905298.1101959,240,combined_score,0.9448633601642134,0.979036126199171,-0.023687793698396797,-0.03417276603495767
1766905307.1915429,238,combined_score,0.9631079345533531,0.979036126199171,0.018244574389139734,-0.015928191645817935
1766905476.2264845,242,combined_score,0.97173493115277,0.979036126199171,0.008626996599416903,-0.007301195046401032
1766905548.555544,239,combined_score,0.0,0.979036126199171,-0.97173493115277,-0.979036126199171
1766905553.606369,241,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766905610.1336024,246,combined_score,0.6604950671732298,0.979036126199171,0.6604950671732298,-0.3185410590259412
1766905691.4372692,244,combined_score,0.0,0.979036126199171,-0.6604950671732298,-0.979036126199171
1766905723.309811,248,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766905726.7946124,243,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766905753.6871486,247,combined_score,0.9564594359863369,0.979036126199171,0.9564594359863369,-0.02257669021283415
1766905755.6109338,245,combined_score,0.9694256259006867,0.979036126199171,0.012966189914349835,-0.009610500298484315
1766905794.4469593,252,combined_score,0.0,0.979036126199171,-0.9694256259006867,-0.979036126199171
1766905804.8811405,251,combined_score,0.9374002725067158,0.979036126199171,0.9374002725067158,-0.04163585369245526
1766905927.848677,253,combined_score,0.9613912119997049,0.979036126199171,0.02399093949298914,-0.017644914199466122
1766905976.3661907,254,combined_score,0.9285222536811745,0.979036126199171,-0.03286895831853043,-0.05051387251799655
1766906101.4992769,256,combined_score,0.9566018160977232,0.979036126199171,0.028079562416548742,-0.022434310101447807
1766906118.8017917,255,combined_score,0.9324305210941728,0.979036126199171,-0.02417129500355042,-0.04660560510499823
1766906152.6486018,250,combined_score,0.0,0.979036126199171,-0.9324305210941728,-0.979036126199171
1766906193.0357907,249,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766906198.0519934,259,combined_score,0.9270993827673697,0.979036126199171,0.9270993827673697,-0.051936743431801324
1766906220.6470919,257,combined_score,0.9496571512642646,0.979036126199171,0.022557768496894948,-0.029378974934906377
1766906225.7728932,258,combined_score,0.958412640609953,0.979036126199171,0.008755489345688372,-0.020623485589218005
1766906295.2845342,263,combined_score,0.9388576481492449,0.979036126199171,-0.01955499246070813,-0.040178478049926136
1766906353.0608082,262,combined_score,0.938059153521656,0.979036126199171,-0.0007984946275888527,-0.04097697267751499
1766906409.2669978,264,combined_score,0.9654458297445271,0.979036126199171,0.027386676222871054,-0.013590296454643935
1766906465.9401884,261,combined_score,0.0,0.979036126199171,-0.9654458297445271,-0.979036126199171
1766906472.0708094,265,combined_score,0.9617555647809903,0.979036126199171,0.9617555647809903,-0.017280561418180684
1766906502.0975242,266,combined_score,0.9387298815100024,0.979036126199171,-0.023025683270987973,-0.04030624468916866
1766906543.0636446,269,combined_score,0.0,0.979036126199171,-0.9387298815100024,-0.979036126199171
1766906613.412497,260,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766906651.475622,267,combined_score,0.8817802801014387,0.979036126199171,0.8817802801014387,-0.0972558460977323
1766906688.211642,268,combined_score,0.9667344178972805,0.979036126199171,0.08495413779584182,-0.01230170830189048
1766906696.6582444,270,combined_score,0.9451229884208409,0.979036126199171,-0.02161142947643968,-0.03391313777833016
1766906802.657554,271,combined_score,0.9257272503209946,0.979036126199171,-0.019395738099846294,-0.053308875878176454
1766906912.0807815,274,combined_score,0.9655537216961028,0.979036126199171,0.0398264713751082,-0.013482404503068257
1766907076.900487,272,combined_score,0.0,0.979036126199171,-0.9655537216961028,-0.979036126199171
1766907108.1949189,273,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766907113.9841833,276,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766907223.026861,275,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766907252.3792496,277,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
1766907258.027647,279,combined_score,0.0,0.979036126199171,0.0,-0.979036126199171
